,c1,c2,c3,c4,c5,c6,c7,c8,c9,m,p,b
2724,0,0,1,-1,0,-1,0,1,1,4,O,--XO-O-XX
2725,0,0,1,-1,0,-1,1,0,1,4,O,--XO-OX-X
2726,0,0,1,-1,0,1,0,1,-1,0,O,--XO-X-XO
2727,0,0,1,-1,0,1,1,0,-1,4,O,--XO-XX-O
2728,0,0,1,-1,-1,0,0,1,1,5,O,--XOO--XX
2729,0,0,1,-1,-1,0,1,0,1,5,O,--XOO-X-X
2730,0,0,1,-1,-1,0,1,1,0,5,O,--XOO-XX-
2731,0,0,1,-1,-1,1,0,1,0,8,O,--XOOX-X-
2732,0,0,1,-1,-1,1,1,0,0,8,O,--XOOXX--
2733,0,0,1,-1,1,0,0,-1,1,0,O,--XOX--OX
2734,0,0,1,-1,1,0,0,1,-1,0,O,--XOX--XO
2735,0,0,1,-1,1,0,-1,0,1,0,O,--XOX-O-X
2736,0,0,1,-1,1,0,-1,1,0,0,O,--XOX-OX-
2737,0,0,1,-1,1,-1,0,0,1,0,O,--XOXO--X
2738,0,0,1,-1,1,-1,0,1,0,0,O,--XOXO-X-
2739,0,0,1,-1,1,1,0,0,-1,6,O,--XOXX--O
2740,0,0,1,-1,1,1,0,-1,0,0,O,--XOXX-O-
2741,0,0,1,-1,1,1,-1,0,0,0,O,--XOXXO--
2742,0,0,1,1,0,0,-1,-1,1,5,O,--XX--OOX
2743,0,0,1,1,0,0,-1,1,-1,1,O,--XX--OXO
2744,0,0,1,1,0,0,1,-1,-1,0,O,--XX--XOO
2745,0,0,1,1,0,-1,0,-1,1,0,O,--XX-O-OX
2746,0,0,1,1,0,-1,0,1,-1,0,O,--XX-O-XO
2747,0,0,1,1,0,-1,-1,0,1,0,O,--XX-OO-X
2748,0,0,1,1,0,-1,1,0,-1,0,O,--XX-OX-O
2749,0,0,1,1,0,1,0,-1,-1,6,O,--XX-X-OO
2750,0,0,1,1,0,1,-1,0,-1,7,O,--XX-XO-O
2751,0,0,1,1,-1,0,0,-1,1,1,O,--XXO--OX
2752,0,0,1,1,-1,0,0,1,-1,0,O,--XXO--XO
2753,0,0,1,1,-1,0,-1,0,1,5,O,--XXO-O-X
2754,0,0,1,1,-1,0,-1,1,0,0,O,--XXO-OX-
2755,0,0,1,1,-1,0,1,0,-1,0,O,--XXO-X-O
2756,0,0,1,1,-1,0,1,-1,0,1,O,--XXO-XO-
2757,0,0,1,1,-1,-1,0,0,1,0,O,--XXOO--X
2758,0,0,1,1,-1,-1,0,1,0,0,O,--XXOO-X-
2759,0,0,1,1,-1,-1,1,0,0,0,O,--XXOOX--
2760,0,0,1,1,-1,1,0,0,-1,0,O,--XXOX--O
2761,0,0,1,1,-1,1,0,-1,0,1,O,--XXOX-O-
2762,0,0,1,1,-1,1,-1,0,0,8,O,--XXOXO--
2763,0,0,1,1,1,0,0,-1,-1,6,O,--XXX--OO
2764,0,0,1,1,1,0,-1,0,-1,7,O,--XXX-O-O
2765,0,0,1,1,1,0,-1,-1,0,8,O,--XXX-OO-
2766,0,0,1,1,1,-1,0,0,-1,6,O,--XXXO--O
2767,0,0,1,1,1,-1,0,-1,0,6,O,--XXXO-O-
2768,0,0,1,1,1,-1,-1,0,0,0,O,--XXXOO--
2769,0,-1,0,0,0,1,-1,1,1,2,O,-O---XOXX
2770,0,-1,0,0,0,1,1,-1,1,4,O,-O---XXOX
2771,0,-1,0,0,0,1,1,1,-1,0,O,-O---XXXO
2772,0,-1,0,0,-1,1,0,1,1,0,O,-O--OX-XX
2773,0,-1,0,0,-1,1,1,0,1,7,O,-O--OXX-X
2774,0,-1,0,0,-1,1,1,1,0,8,O,-O--OXXX-
2775,0,-1,0,0,1,0,-1,1,1,0,O,-O--X-OXX
2776,0,-1,0,0,1,0,1,-1,1,0,O,-O--X-XOX
2777,0,-1,0,0,1,0,1,1,-1,2,O,-O--X-XXO
2778,0,-1,0,0,1,-1,0,1,1,0,O,-O--XO-XX
2779,0,-1,0,0,1,-1,1,0,1,0,O,-O--XOX-X
2780,0,-1,0,0,1,-1,1,1,0,0,O,-O--XOXX-
2781,0,-1,0,0,1,1,0,-1,1,0,O,-O--XX-OX
2782,0,-1,0,0,1,1,0,1,-1,3,O,-O--XX-XO
2783,0,-1,0,0,1,1,-1,0,1,0,O,-O--XXO-X
2784,0,-1,0,0,1,1,-1,1,0,3,O,-O--XXOX-
2785,0,-1,0,0,1,1,1,0,-1,0,O,-O--XXX-O
2786,0,-1,0,0,1,1,1,-1,0,0,O,-O--XXXO-
2787,0,-1,0,-1,0,1,0,1,1,0,O,-O-O-X-XX
2788,0,-1,0,-1,0,1,1,0,1,0,O,-O-O-XX-X
2789,0,-1,0,-1,0,1,1,1,0,8,O,-O-O-XXX-
2790,0,-1,0,-1,1,0,0,1,1,0,O,-O-OX--XX
2791,0,-1,0,-1,1,0,1,0,1,0,O,-O-OX-X-X
2792,0,-1,0,-1,1,0,1,1,0,0,O,-O-OX-XX-
2793,0,-1,0,-1,1,1,0,0,1,0,O,-O-OXX--X
2794,0,-1,0,-1,1,1,0,1,0,0,O,-O-OXX-X-
2795,0,-1,0,-1,1,1,1,0,0,2,O,-O-OXXX--
2796,0,-1,0,1,0,0,-1,1,1,2,O,-O-X--OXX
2797,0,-1,0,1,0,0,1,-1,1,4,O,-O-X--XOX
2798,0,-1,0,1,0,0,1,1,-1,0,O,-O-X--XXO
2799,0,-1,0,1,0,-1,0,1,1,6,O,-O-X-O-XX
2800,0,-1,0,1,0,-1,1,0,1,0,O,-O-X-OX-X
2801,0,-1,0,1,0,-1,1,1,0,0,O,-O-X-OXX-
2802,0,-1,0,1,0,1,0,-1,1,4,O,-O-X-X-OX
2803,0,-1,0,1,0,1,0,1,-1,4,O,-O-X-X-XO
2804,0,-1,0,1,0,1,-1,0,1,0,O,-O-X-XO-X
2805,0,-1,0,1,0,1,-1,1,0,4,O,-O-X-XOX-
2806,0,-1,0,1,0,1,1,0,-1,0,O,-O-X-XX-O
2807,0,-1,0,1,0,1,1,-1,0,4,O,-O-X-XXO-
2808,0,-1,0,1,-1,0,0,1,1,6,O,-O-XO--XX
2809,0,-1,0,1,-1,0,1,0,1,7,O,-O-XO-X-X
2810,0,-1,0,1,-1,0,1,1,0,0,O,-O-XO-XX-
2811,0,-1,0,1,-1,1,0,0,1,7,O,-O-XOX--X
2812,0,-1,0,1,-1,1,0,1,0,0,O,-O-XOX-X-
2813,0,-1,0,1,-1,1,1,0,0,7,O,-O-XOXX--
2814,0,-1,0,1,1,0,0,-1,1,0,O,-O-XX--OX
2815,0,-1,0,1,1,0,0,1,-1,5,O,-O-XX--XO
2816,0,-1,0,1,1,0,-1,0,1,0,O,-O-XX-O-X
2817,0,-1,0,1,1,0,-1,1,0,5,O,-O-XX-OX-
2818,0,-1,0,1,1,0,1,0,-1,0,O,-O-XX-X-O
2819,0,-1,0,1,1,0,1,-1,0,0,O,-O-XX-XO-
2820,0,-1,0,1,1,-1,0,0,1,0,O,-O-XXO--X
2821,0,-1,0,1,1,-1,0,1,0,2,O,-O-XXO-X-
2822,0,-1,0,1,1,-1,1,0,0,0,O,-O-XXOX--
2823,0,-1,-1,0,0,1,0,1,1,0,O,-OO--X-XX
2824,0,-1,-1,0,0,1,1,0,1,0,O,-OO--XX-X
2825,0,-1,-1,0,1,0,0,1,1,0,O,-OO-X--XX
2826,0,-1,-1,0,1,0,1,0,1,0,O,-OO-X-X-X
2827,0,-1,-1,0,1,0,1,1,0,0,O,-OO-X-XX-
2828,0,-1,-1,0,1,1,0,0,1,0,O,-OO-XX--X
2829,0,-1,-1,0,1,1,0,1,0,0,O,-OO-XX-X-
2830,0,-1,-1,0,1,1,1,0,0,0,O,-OO-XXX--
2831,0,-1,-1,1,0,0,0,1,1,0,O,-OOX---XX
2832,0,-1,-1,1,0,0,1,0,1,0,O,-OOX--X-X
2833,0,-1,-1,1,0,1,0,0,1,0,O,-OOX-X--X
2834,0,-1,-1,1,1,0,0,0,1,0,O,-OOXX---X
2835,0,-1,-1,1,1,0,0,1,0,0,O,-OOXX--X-
2836,0,-1,-1,1,1,0,1,0,0,0,O,-OOXX-X--
2837,0,-1,1,0,0,0,-1,1,1,5,O,-OX---OXX
2838,0,-1,1,0,0,0,1,-1,1,4,O,-OX---XOX
2839,0,-1,1,0,0,0,1,1,-1,4,O,-OX---XXO
2840,0,-1,1,0,0,-1,0,1,1,6,O,-OX--O-XX
2841,0,-1,1,0,0,-1,1,0,1,0,O,-OX--OX-X
2842,0,-1,1,0,0,1,0,1,-1,3,O,-OX--X-XO
2843,0,-1,1,0,0,1,1,0,-1,4,O,-OX--XX-O
2844,0,-1,1,0,-1,0,0,1,1,0,O,-OX-O--XX
2845,0,-1,1,0,-1,0,1,0,1,7,O,-OX-O-X-X
2846,0,-1,1,0,-1,0,1,1,0,8,O,-OX-O-XX-
2847,0,-1,1,0,-1,1,0,1,0,8,O,-OX-OX-X-
2848,0,-1,1,0,-1,1,1,0,0,7,O,-OX-OXX--
2849,0,-1,1,0,1,0,0,-1,1,0,O,-OX-X--OX
2850,0,-1,1,0,1,0,0,1,-1,6,O,-OX-X--XO
2851,0,-1,1,0,1,0,-1,0,1,0,O,-OX-X-O-X
2852,0,-1,1,0,1,0,-1,1,0,0,O,-OX-X-OX-
2853,0,-1,1,0,1,-1,0,0,1,0,O,-OX-XO--X
2854,0,-1,1,0,1,-1,0,1,0,6,O,-OX-XO-X-
2855,0,-1,1,0,1,1,0,0,-1,0,O,-OX-XX--O
2856,0,-1,1,0,1,1,0,-1,0,0,O,-OX-XX-O-
2857,0,-1,1,0,1,1,-1,0,0,0,O,-OX-XXO--
2858,0,-1,1,-1,0,0,0,1,1,0,O,-OXO---XX
2859,0,-1,1,-1,0,0,1,0,1,0,O,-OXO--X-X
2860,0,-1,1,-1,1,0,0,0,1,0,O,-OXOX---X
2861,0,-1,1,-1,1,0,0,1,0,6,O,-OXOX--X-
2862,0,-1,1,-1,1,1,0,0,0,0,O,-OXOXX---
2863,0,-1,1,1,0,0,0,-1,1,4,O,-OXX---OX
2864,0,-1,1,1,0,0,0,1,-1,4,O,-OXX---XO
2865,0,-1,1,1,0,0,-1,0,1,5,O,-OXX--O-X
2866,0,-1,1,1,0,0,1,0,-1,0,O,-OXX--X-O
2867,0,-1,1,1,0,-1,0,0,1,4,O,-OXX-O--X
2868,0,-1,1,1,0,1,0,0,-1,4,O,-OXX-X--O
2869,0,-1,1,1,-1,0,0,0,1,7,O,-OXXO---X
2870,0,-1,1,1,-1,0,0,1,0,6,O,-OXXO--X-
2871,0,-1,1,1,-1,0,1,0,0,7,O,-OXXO-X--
2872,0,-1,1,1,-1,1,0,0,0,7,O,-OXXOX---
2873,0,-1,1,1,1,0,0,0,-1,0,O,-OXXX---O
2874,0,-1,1,1,1,0,0,-1,0,0,O,-OXXX--O-
2875,0,-1,1,1,1,0,-1,0,0,5,O,-OXXX-O--
2876,0,-1,1,1,1,-1,0,0,0,6,O,-OXXXO---
2877,0,1,0,0,0,-1,-1,1,1,4,O,-X---OOXX
2878,0,1,0,0,0,-1,1,-1,1,0,O,-X---OXOX
2879,0,1,0,0,0,-1,1,1,-1,2,O,-X---OXXO
2880,0,1,0,0,0,1,-1,-1,1,2,O,-X---XOOX
2881,0,1,0,0,0,1,-1,1,-1,4,O,-X---XOXO
2882,0,1,0,0,0,1,1,-1,-1,0,O,-X---XXOO
2883,0,1,0,0,-1,0,-1,1,1,2,O,-X--O-OXX
2884,0,1,0,0,-1,0,1,-1,1,0,O,-X--O-XOX
2885,0,1,0,0,-1,0,1,1,-1,0,O,-X--O-XXO
2886,0,1,0,0,-1,-1,0,1,1,3,O,-X--OO-XX
2887,0,1,0,0,-1,-1,1,0,1,3,O,-X--OOX-X
2888,0,1,0,0,-1,-1,1,1,0,3,O,-X--OOXX-
2889,0,1,0,0,-1,1,0,-1,1,2,O,-X--OX-OX
2890,0,1,0,0,-1,1,0,1,-1,0,O,-X--OX-XO
2891,0,1,0,0,-1,1,-1,0,1,2,O,-X--OXO-X
2892,0,1,0,0,-1,1,-1,1,0,2,O,-X--OXOX-
2893,0,1,0,0,-1,1,1,0,-1,0,O,-X--OXX-O
2894,0,1,0,0,-1,1,1,-1,0,0,O,-X--OXXO-
2895,0,1,0,0,1,0,-1,-1,1,0,O,-X--X-OOX
2896,0,1,0,0,1,0,1,-1,-1,2,O,-X--X-XOO
2897,0,1,0,0,1,-1,0,-1,1,0,O,-X--XO-OX
2898,0,1,0,0,1,-1,-1,0,1,0,O,-X--XOO-X
2899,0,1,0,0,1,-1,1,0,-1,2,O,-X--XOX-O
2900,0,1,0,0,1,-1,1,-1,0,2,O,-X--XOXO-
2901,0,1,0,0,1,1,0,-1,-1,6,O,-X--XX-OO
2902,0,1,0,0,1,1,-1,0,-1,7,O,-X--XXO-O
2903,0,1,0,0,1,1,-1,-1,0,8,O,-X--XXOO-
2904,0,1,0,-1,0,0,-1,1,1,0,O,-X-O--OXX
2905,0,1,0,-1,0,0,1,-1,1,2,O,-X-O--XOX
2906,0,1,0,-1,0,0,1,1,-1,4,O,-X-O--XXO
2907,0,1,0,-1,0,-1,0,1,1,4,O,-X-O-O-XX
2908,0,1,0,-1,0,-1,1,0,1,4,O,-X-O-OX-X
2909,0,1,0,-1,0,-1,1,1,0,4,O,-X-O-OXX-
2910,0,1,0,-1,0,1,0,-1,1,2,O,-X-O-X-OX
2911,0,1,0,-1,0,1,0,1,-1,4,O,-X-O-X-XO
2912,0,1,0,-1,0,1,-1,0,1,0,O,-X-O-XO-X
2913,0,1,0,-1,0,1,-1,1,0,0,O,-X-O-XOX-
2914,0,1,0,-1,0,1,1,0,-1,2,O,-X-O-XX-O
2915,0,1,0,-1,0,1,1,-1,0,2,O,-X-O-XXO-
2916,0,1,0,-1,-1,0,0,1,1,5,O,-X-OO--XX
2917,0,1,0,-1,-1,0,1,0,1,5,O,-X-OO-X-X
2918,0,1,0,-1,-1,0,1,1,0,5,O,-X-OO-XX-
2919,0,1,0,-1,-1,1,0,0,1,2,O,-X-OOX--X
2920,0,1,0,-1,-1,1,0,1,0,0,O,-X-OOX-X-
2921,0,1,0,-1,-1,1,1,0,0,2,O,-X-OOXX--
2922,0,1,0,-1,1,0,0,-1,1,0,O,-X-OX--OX
2923,0,1,0,-1,1,0,-1,0,1,0,O,-X-OX-O-X
2924,0,1,0,-1,1,0,1,0,-1,0,O,-X-OX-X-O
2925,0,1,0,-1,1,0,1,-1,0,2,O,-X-OX-XO-
2926,0,1,0,-1,1,-1,0,0,1,0,O,-X-OXO--X
2927,0,1,0,-1,1,-1,1,0,0,0,O,-X-OXOX--
2928,0,1,0,-1,1,1,0,0,-1,7,O,-X-OXX--O
2929,0,1,0,-1,1,1,0,-1,0,6,O,-X-OXX-O-
2930,0,1,0,-1,1,1,-1,0,0,0,O,-X-OXXO--
2931,0,1,0,1,0,0,-1,-1,1,0,O,-X-X--OOX
2932,0,1,0,1,0,0,-1,1,-1,4,O,-X-X--OXO
2933,0,1,0,1,0,0,1,-1,-1,0,O,-X-X--XOO
2934,0,1,0,1,0,-1,0,-1,1,0,O,-X-X-O-OX
2935,0,1,0,1,0,-1,0,1,-1,2,O,-X-X-O-XO
2936,0,1,0,1,0,-1,-1,0,1,0,O,-X-X-OO-X
2937,0,1,0,1,0,-1,-1,1,0,4,O,-X-X-OOX-
2938,0,1,0,1,0,-1,1,0,-1,2,O,-X-X-OX-O
2939,0,1,0,1,0,-1,1,-1,0,0,O,-X-X-OXO-
2940,0,1,0,1,0,1,0,-1,-1,6,O,-X-X-X-OO
2941,0,1,0,1,0,1,-1,0,-1,7,O,-X-X-XO-O
2942,0,1,0,1,0,1,-1,-1,0,8,O,-X-X-XOO-
2943,0,1,0,1,-1,0,0,-1,1,0,O,-X-XO--OX
2944,0,1,0,1,-1,0,0,1,-1,0,O,-X-XO--XO
2945,0,1,0,1,-1,0,-1,0,1,2,O,-X-XO-O-X
2946,0,1,0,1,-1,0,-1,1,0,2,O,-X-XO-OX-
2947,0,1,0,1,-1,0,1,0,-1,0,O,-X-XO-X-O
2948,0,1,0,1,-1,0,1,-1,0,0,O,-X-XO-XO-
2949,0,1,0,1,-1,-1,0,0,1,0,O,-X-XOO--X
2950,0,1,0,1,-1,-1,0,1,0,2,O,-X-XOO-X-
2951,0,1,0,1,-1,-1,1,0,0,0,O,-X-XOOX--
2952,0,1,0,1,-1,1,0,0,-1,0,O,-X-XOX--O
2953,0,1,0,1,-1,1,0,-1,0,6,O,-X-XOX-O-
2954,0,1,0,1,-1,1,-1,0,0,2,O,-X-XOXO--
2955,0,1,0,1,1,0,0,-1,-1,6,O,-X-XX--OO
2956,0,1,0,1,1,0,-1,0,-1,7,O,-X-XX-O-O
2957,0,1,0,1,1,0,-1,-1,0,8,O,-X-XX-OO-
2958,0,1,0,1,1,-1,0,0,-1,2,O,-X-XXO--O
2959,0,1,0,1,1,-1,0,-1,0,8,O,-X-XXO-O-
2960,0,1,0,1,1,-1,-1,0,0,7,O,-X-XXOO--
2961,0,1,-1,0,0,0,-1,1,1,4,O,-XO---OXX
2962,0,1,-1,0,0,0,1,-1,1,0,O,-XO---XOX
2963,0,1,-1,0,0,0,1,1,-1,5,O,-XO---XXO
2964,0,1,-1,0,0,-1,0,1,1,0,O,-XO--O-XX
2965,0,1,-1,0,0,-1,1,0,1,7,O,-XO--OX-X
2966,0,1,-1,0,0,1,0,-1,1,0,O,-XO--X-OX
2967,0,1,-1,0,0,1,0,1,-1,4,O,-XO--X-XO
2968,0,1,-1,0,0,1,-1,0,1,4,O,-XO--XO-X
2969,0,1,-1,0,0,1,1,0,-1,3,O,-XO--XX-O
2970,0,1,-1,0,-1,0,0,1,1,6,O,-XO-O--XX
2971,0,1,-1,0,-1,0,1,0,1,7,O,-XO-O-X-X
2972,0,1,-1,0,-1,0,1,1,0,8,O,-XO-O-XX-
2973,0,1,-1,0,-1,1,0,0,1,6,O,-XO-OX--X
2974,0,1,-1,0,-1,1,0,1,0,6,O,-XO-OX-X-
2975,0,1,-1,0,-1,1,1,0,0,0,O,-XO-OXX--
2976,0,1,-1,0,1,0,0,-1,1,0,O,-XO-X--OX
2977,0,1,-1,0,1,0,-1,0,1,0,O,-XO-X-O-X
2978,0,1,-1,0,1,0,1,0,-1,5,O,-XO-X-X-O
2979,0,1,-1,0,1,0,1,-1,0,0,O,-XO-X-XO-
2980,0,1,-1,0,1,-1,0,0,1,0,O,-XO-XO--X
2981,0,1,-1,0,1,-1,1,0,0,8,O,-XO-XOX--
2982,0,1,-1,0,1,1,0,0,-1,0,O,-XO-XX--O
2983,0,1,-1,0,1,1,0,-1,0,3,O,-XO-XX-O-
2984,0,1,-1,0,1,1,-1,0,0,0,O,-XO-XXO--
2985,0,1,-1,-1,0,0,0,1,1,0,O,-XOO---XX
2986,0,1,-1,-1,0,0,1,0,1,7,O,-XOO--X-X
2987,0,1,-1,-1,0,1,0,0,1,6,O,-XOO-X--X
2988,0,1,-1,-1,1,0,0,0,1,0,O,-XOOX---X
2989,0,1,-1,-1,1,0,1,0,0,7,O,-XOOX-X--
2990,0,1,-1,-1,1,1,0,0,0,7,O,-XOOXX---
2991,0,1,-1,1,0,0,0,-1,1,0,O,-XOX---OX
2992,0,1,-1,1,0,0,0,1,-1,5,O,-XOX---XO
2993,0,1,-1,1,0,0,-1,0,1,4,O,-XOX--O-X
2994,0,1,-1,1,0,0,1,0,-1,5,O,-XOX--X-O
2995,0,1,-1,1,0,-1,0,0,1,0,O,-XOX-O--X
2996,0,1,-1,1,0,1,0,0,-1,4,O,-XOX-X--O
2997,0,1,-1,1,-1,0,0,0,1,6,O,-XOXO---X
2998,0,1,-1,1,-1,0,0,1,0,6,O,-XOXO--X-
2999,0,1,-1,1,-1,0,1,0,0,0,O,-XOXO-X--
3000,0,1,-1,1,-1,1,0,0,0,6,O,-XOXOX---
3001,0,1,-1,1,1,0,0,0,-1,5,O,-XOXX---O
3002,0,1,-1,1,1,0,0,-1,0,5,O,-XOXX--O-
3003,0,1,-1,1,1,0,-1,0,0,0,O,-XOXX-O--
3004,0,1,-1,1,1,-1,0,0,0,8,O,-XOXXO---
3005,0,1,1,0,0,0,-1,-1,1,0,O,-XX---OOX
3006,0,1,1,0,0,0,-1,1,-1,0,O,-XX---OXO
3007,0,1,1,0,0,0,1,-1,-1,0,O,-XX---XOO
3008,0,1,1,0,0,-1,0,-1,1,0,O,-XX--O-OX
3009,0,1,1,0,0,-1,0,1,-1,0,O,-XX--O-XO
3010,0,1,1,0,0,-1,-1,0,1,0,O,-XX--OO-X
3011,0,1,1,0,0,-1,1,0,-1,0,O,-XX--OX-O
3012,0,1,1,0,0,1,0,-1,-1,6,O,-XX--X-OO
3013,0,1,1,0,0,1,-1,0,-1,7,O,-XX--XO-O
3014,0,1,1,0,-1,0,0,-1,1,0,O,-XX-O--OX
3015,0,1,1,0,-1,0,0,1,-1,0,O,-XX-O--XO
3016,0,1,1,0,-1,0,-1,0,1,0,O,-XX-O-O-X
3017,0,1,1,0,-1,0,-1,1,0,0,O,-XX-O-OX-
3018,0,1,1,0,-1,0,1,0,-1,0,O,-XX-O-X-O
3019,0,1,1,0,-1,0,1,-1,0,0,O,-XX-O-XO-
3020,0,1,1,0,-1,-1,0,0,1,3,O,-XX-OO--X
3021,0,1,1,0,-1,-1,0,1,0,3,O,-XX-OO-X-
3022,0,1,1,0,-1,-1,1,0,0,3,O,-XX-OOX--
3023,0,1,1,0,-1,1,0,0,-1,0,O,-XX-OX--O
3024,0,1,1,0,-1,1,0,-1,0,0,O,-XX-OX-O-
3025,0,1,1,0,-1,1,-1,0,0,0,O,-XX-OXO--
3026,0,1,1,0,1,0,0,-1,-1,6,O,-XX-X--OO
3027,0,1,1,0,1,0,-1,0,-1,7,O,-XX-X-O-O
3028,0,1,1,0,1,0,-1,-1,0,8,O,-XX-X-OO-
3029,0,1,1,0,1,-1,0,0,-1,0,O,-XX-XO--O
3030,0,1,1,0,1,-1,0,-1,0,0,O,-XX-XO-O-
3031,0,1,1,0,1,-1,-1,0,0,0,O,-XX-XOO--
3032,0,1,1,-1,0,0,0,-1,1,0,O,-XXO---OX
3033,0,1,1,-1,0,0,0,1,-1,0,O,-XXO---XO
3034,0,1,1,-1,0,0,-1,0,1,0,O,-XXO--O-X
3035,0,1,1,-1,0,0,1,0,-1,0,O,-XXO--X-O
3036,0,1,1,-1,0,-1,0,0,1,4,O,-XXO-O--X
3037,0,1,1,-1,0,1,0,0,-1,0,O,-XXO-X--O
3038,0,1,1,-1,-1,0,0,0,1,5,O,-XXOO---X
3039,0,1,1,-1,-1,0,0,1,0,5,O,-XXOO--X-
3040,0,1,1,-1,-1,0,1,0,0,5,O,-XXOO-X--
3041,0,1,1,-1,-1,1,0,0,0,0,O,-XXOOX---
3042,0,1,1,-1,1,0,0,0,-1,0,O,-XXOX---O
3043,0,1,1,-1,1,0,0,-1,0,0,O,-XXOX--O-
3044,0,1,1,-1,1,0,-1,0,0,0,O,-XXOX-O--
3045,0,1,1,-1,1,-1,0,0,0,0,O,-XXOXO---
3046,0,1,1,1,0,0,0,-1,-1,6,O,-XXX---OO
3047,0,1,1,1,0,0,-1,0,-1,7,O,-XXX--O-O
3048,0,1,1,1,0,-1,0,0,-1,0,O,-XXX-O--O
3049,0,1,1,1,-1,0,0,0,-1,0,O,-XXXO---O
3050,0,1,1,1,-1,0,0,-1,0,0,O,-XXXO--O-
3051,0,1,1,1,-1,0,-1,0,0,0,O,-XXXO-O--
3052,0,1,1,1,-1,-1,0,0,0,0,O,-XXXOO---
3053,-1,0,0,0,0,1,-1,1,1,3,O,O----XOXX
3054,-1,0,0,0,0,1,1,-1,1,2,O,O----XXOX
3055,-1,0,0,0,0,1,1,1,-1,4,O,O----XXXO
3056,-1,0,0,0,-1,1,0,1,1,1,O,O---OX-XX
3057,-1,0,0,0,-1,1,1,0,1,1,O,O---OXX-X
3058,-1,0,0,0,-1,1,1,1,0,8,O,O---OXXX-
3059,-1,0,0,0,1,0,-1,1,1,3,O,O---X-OXX
3060,-1,0,0,0,1,0,1,-1,1,2,O,O---X-XOX
3061,-1,0,0,0,1,0,1,1,-1,1,O,O---X-XXO
3062,-1,0,0,0,1,-1,0,1,1,1,O,O---XO-XX
3063,-1,0,0,0,1,-1,1,0,1,1,O,O---XOX-X
3064,-1,0,0,0,1,-1,1,1,0,1,O,O---XOXX-
3065,-1,0,0,0,1,1,0,-1,1,1,O,O---XX-OX
3066,-1,0,0,0,1,1,0,1,-1,1,O,O---XX-XO
3067,-1,0,0,0,1,1,-1,0,1,3,O,O---XXO-X
3068,-1,0,0,0,1,1,-1,1,0,3,O,O---XXOX-
3069,-1,0,0,0,1,1,1,0,-1,1,O,O---XXX-O
3070,-1,0,0,0,1,1,1,-1,0,1,O,O---XXXO-
3071,-1,0,0,-1,0,1,0,1,1,6,O,O--O-X-XX
3072,-1,0,0,-1,0,1,1,0,1,1,O,O--O-XX-X
3073,-1,0,0,-1,0,1,1,1,0,8,O,O--O-XXX-
3074,-1,0,0,-1,1,0,0,1,1,6,O,O--OX--XX
3075,-1,0,0,-1,1,0,1,0,1,1,O,O--OX-X-X
3076,-1,0,0,-1,1,0,1,1,0,1,O,O--OX-XX-
3077,-1,0,0,-1,1,1,0,0,1,6,O,O--OXX--X
3078,-1,0,0,-1,1,1,0,1,0,6,O,O--OXX-X-
3079,-1,0,0,-1,1,1,1,0,0,2,O,O--OXXX--
3080,-1,0,0,1,0,0,-1,1,1,2,O,O--X--OXX
3081,-1,0,0,1,0,0,1,-1,1,1,O,O--X--XOX
3082,-1,0,0,1,0,0,1,1,-1,4,O,O--X--XXO
3083,-1,0,0,1,0,-1,0,1,1,6,O,O--X-O-XX
3084,-1,0,0,1,0,-1,1,0,1,7,O,O--X-OX-X
3085,-1,0,0,1,0,-1,1,1,0,8,O,O--X-OXX-
3086,-1,0,0,1,0,1,0,-1,1,1,O,O--X-X-OX
3087,-1,0,0,1,0,1,0,1,-1,4,O,O--X-X-XO
3088,-1,0,0,1,0,1,-1,0,1,1,O,O--X-XO-X
3089,-1,0,0,1,0,1,-1,1,0,4,O,O--X-XOX-
3090,-1,0,0,1,0,1,1,0,-1,4,O,O--X-XX-O
3091,-1,0,0,1,0,1,1,-1,0,4,O,O--X-XXO-
3092,-1,0,0,1,-1,0,0,1,1,6,O,O--XO--XX
3093,-1,0,0,1,-1,0,1,0,1,7,O,O--XO-X-X
3094,-1,0,0,1,-1,0,1,1,0,8,O,O--XO-XX-
3095,-1,0,0,1,-1,1,0,0,1,2,O,O--XOX--X
3096,-1,0,0,1,-1,1,0,1,0,8,O,O--XOX-X-
3097,-1,0,0,1,-1,1,1,0,0,8,O,O--XOXX--
3098,-1,0,0,1,1,0,0,-1,1,5,O,O--XX--OX
3099,-1,0,0,1,1,0,0,1,-1,1,O,O--XX--XO
3100,-1,0,0,1,1,0,-1,0,1,5,O,O--XX-O-X
3101,-1,0,0,1,1,0,-1,1,0,1,O,O--XX-OX-
3102,-1,0,0,1,1,0,1,0,-1,1,O,O--XX-X-O
3103,-1,0,0,1,1,0,1,-1,0,1,O,O--XX-XO-
3104,-1,0,0,1,1,-1,0,0,1,1,O,O--XXO--X
3105,-1,0,0,1,1,-1,0,1,0,1,O,O--XXO-X-
3106,-1,0,0,1,1,-1,1,0,0,2,O,O--XXOX--
3107,-1,0,-1,0,0,1,0,1,1,1,O,O-O--X-XX
3108,-1,0,-1,0,0,1,1,0,1,1,O,O-O--XX-X
3109,-1,0,-1,0,0,1,1,1,0,1,O,O-O--XXX-
3110,-1,0,-1,0,1,0,0,1,1,1,O,O-O-X--XX
3111,-1,0,-1,0,1,0,1,0,1,1,O,O-O-X-X-X
